"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"Zfp180",35.3630427731643,1.24179026462341e-06,0.00144269424853918,0.736763813642994,0.923233431336872
"Zfp112",6.38617074261359,-9.95244212129538e-08,0.00144269452239401,0.893784932072097,0.976213102244763
"Zfp235",18.4866259219902,3.36974973131639e-07,0.00144269424987509,0.714420510442279,0.916323251885011
"Zfp114",0.0255899065858046,4.76887096397617e-08,0.00144269494349164,0.819311921395489,NA
"Zfp111",12.9969002726775,-5.21717775806445e-08,0.00144269420972538,0.961609947154686,0.990274432947427
"Gm44796",0,-3.09369502265653e-07,0.00144269504538604,1,NA
"Zfp109",1.29258828493093,-2.92037721796052e-07,0.0014426948564224,0.551887480376619,NA
"Zfp108",5.00958071866301,-1.13639484994323e-06,0.00144269516212697,0.00655973394393421,0.114335272181152
"Zfp93",2.10507776091209,-3.07666029146056e-07,0.00144269459455383,0.403418810810739,NA
"Gm18126",5.9498900916388,4.0382882133773e-07,0.00144269506162377,0.0328830106912528,0.221016380832382
"Zfp61",3.84758097762064,5.62312943539112e-07,0.0014426945360194,0.980653881533301,NA
"Zfp94",4.40571745525554,1.5297553198098e-08,0.00144269448548247,0.984119929265255,NA
"AC159140.1",0,4.08573208490386e-07,0.00144269506509429,1,NA
"Tescl",0.353590620723322,-3.19905332465594e-07,0.00144269505685821,0.625403216265324,NA
"Gm27592",0.126888866650182,3.35881104797459e-07,0.00144269500098557,0.691492282431442,NA
"Kcnn4",18.6199299175136,2.34379713572526e-07,0.00144269296466086,0.951239495657614,0.987092971776421
"Smg9",86.3109241410688,-1.44833659398427e-06,0.00144268935464068,0.486308837916731,0.809248267934018
"Plaur",1.01606494448953,-2.87695573613257e-07,0.00144269488387438,0.575174669387319,NA
"Cadm4",28.7630164958196,1.98034868162286,1.33705034208995,0.00263142529223086,0.0655008092127513
"Zfp428",9.60099993652649,1.00120956031282e-06,0.00144269502950316,0.0347286381585429,0.226544816573594
"Gm50092",4.67670797275419,-3.14282015606232e-07,0.0014426950518602,0.0982497243388036,NA
"AC161166.1",0.483817016857226,-2.57499016389989e-07,0.00144269498598343,0.653334788945995,NA
"Irgq",69.2921939909734,1.36813952186967e-06,0.00144269504144165,0.0212511102813788,0.186255464855224
"Pinlyp",13.6847472107692,4.11934723448941e-07,0.00144269506518011,0.0110231133741241,0.147563724619054
"Xrcc1",90.560709718279,-3.26482908180859e-06,0.00144269349525724,0.0711508506706994,0.322913787079274
"Ethe1",93.6104260694393,-7.17668907188694e-07,0.00144269334265053,0.850848687309869,0.964234540924087
"Phldb3",83.3870227326041,8.4108587957733e-07,0.00144269365609455,0.302792808844249,0.674848586548652
"Gm26550",6.40393840227321,-3.15673365377179e-07,0.00144269505357479,0.0710206047636862,0.322512666725281
"Cd177",15.0075411000494,-2.8854319349074e-07,0.00144269463391063,0.609395711410286,0.871064097138578
"Ceacam10",0.287204583258144,-2.54845533912775e-07,0.00144269500672527,0.673835731746951,NA
"Gm9844",14.8013300845653,-3.15157094049228e-07,0.00144269394303426,0.721969836580534,0.918816489802004
"Rps19",1099.63367784663,1.07154858566095e-05,0.00144269906021148,0.104241666796956,0.387960290339976
"Cd79a",58.39654039768,2.28558655000304e-06,0.00144269538971799,0.00819740245064905,0.127830609719498
"Arhgef1",481.64066162288,0.000227563402898144,0.00145185814179616,0.425122806045964,0.774724091727524
"Rabac1",279.475476096578,-2.37977490485959e-07,0.00144267864818066,0.244210736751453,0.607116674919752
"Atp1a3",18.3952203379354,4.90779218419905e-07,0.00144269458010037,0.430184902683006,0.777641039231964
"Grik5",203.470162274034,1.69529060155987e-06,0.00144268350874707,0.0673111918103815,0.314096793667471
"Zfp574",38.5447863461615,-2.55335571329081e-07,0.00144269405982914,0.797430984090415,0.94580549451669
"Pou2f2",606.209419515856,1.41020284952281e-06,0.00144269322271545,0.270295223839146,0.638431046235484
"D930028M14Rik",0.0876015134960092,3.24919465877738e-07,0.00144269499441256,0.607149312940767,NA
"Dedd2",110.250887722033,9.17638597405981e-07,0.00144269254576878,0.457167503396946,0.793851532594514
"Mir7048",0.201826420424119,-9.80005717641164e-08,0.00144269490385651,0.97638039398825,NA
"Zfp526",2.34499266806829,-9.75612822949717e-07,0.00144269510705918,0.562549156433007,NA
"Gsk3a",136.178839924728,-8.82205977253071e-06,0.00144269250340212,0.0101313804516037,0.14345585882237
"9130221H12Rik",1.45446240966247,5.59129655466078e-07,0.00144269497932668,0.331475477469266,NA
"Erf",86.3217411322721,3.3248635872486e-08,0.00144269349141331,0.255696766984155,0.620490989251627
"Cic",111.159018779901,-2.63507052101365e-06,0.00144269255448554,0.111861833006503,0.403173596015017
"Pafah1b3",21.8013482877754,3.41396243277681e-07,0.00144269389613574,0.713928070317348,0.916182384171988
"Prr19",45.125828752906,1.05479056497707e-06,0.00144269478980986,0.0967872859060721,0.370394085308256
"Tmem145",18.8550145335709,7.22025797701883e-07,0.00144269465926538,0.247283827791291,0.610911329787989
"Megf8",127.961882034314,9.12778751553436e-07,0.00144269354967409,0.41493409126257,0.767780050219008
"4732471J01Rik",16.9909272304114,-1.3828421649412e-06,0.00144269472275019,0.2896825289042,0.66066139806926
"Lipe",109.128149760159,8.03378357206678e-06,0.00144269494834756,0.140806966060969,0.453461305525548
"Cxcl17",2.56705797377795,4.05038656521149e-07,0.00144269506331967,0.0853914485295077,NA
"Gm5587",0.372915192811896,-2.14862673119181e-07,0.00144269498875137,0.671638165280862,NA
"Gm20949",0.176741282005012,-2.31754887683006e-07,0.00144269499702695,0.77225386625921,NA
"Ceacam1",150.135428937447,1.69894309104973e-06,0.00144269020904754,0.390954406647658,0.750659336528962
"Ceacam2",1.49588469232491,-1.03934688432954e-06,0.00144269382706292,0.519855553087665,NA
"Erich4",0.0773077032261656,-1.88164975103226e-07,0.0014426949877314,0.921007600121235,NA
"Dmac2",264.524268185219,-1.83996326339257e-05,0.00144273621509726,0.346656144797483,0.713311682564052
"B3gnt8",7.6216719089684,2.51399464190391e-07,0.00144269453776333,0.753980366449543,0.928915340000776
"Bckdha",42.3386743178811,1.69692741952016e-07,0.00144269369700333,0.867296544800042,0.969740182790476
"Exosc5",107.875188022715,-6.227845871783e-07,0.00144269339421013,0.575324101163952,0.856813623693619
"Tmem91",12.1031916552402,-2.8509160296525e-07,0.00144269467175656,0.618130984659431,0.875194551019984
"B9d2",9.56405958495894,-1.60660972174925e-07,0.00144269476488114,0.720161996061492,0.918231738678955
"Tgfb1",66.7968746730696,1.03674735420225e-06,0.00144269192185178,0.505295591812159,0.820659268329476
"Ccdc97",75.7973251617137,-4.5208618027836e-07,0.00144269347745958,0.671766379092102,0.896001925644326
"Hnrnpul1",142.104379947242,2.1465555538845e-06,0.0014426933452529,0.251803197558526,0.615740940800153
"Axl",91.0616006883112,-2.37551785366855e-06,0.00144269444414854,0.683775051796357,0.901768226034395
"Cyp2s1",6.1893765229165,6.26894772875658e-07,0.00144269470704908,0.282072422433611,0.652540419656315
"Gm26707",0.233604035989358,4.96244874458875e-07,0.00144269507098601,0.471369599369514,NA
"Gm4613",0.0221258755526806,-1.20685340806328e-07,0.00144269499185953,0.922566991279962,NA
"Gm30146",22.5207705606115,5.82961135008581e-07,0.00144269505619801,0.0325642372706421,0.220840566842453
"Gm23921",8.40582877404302,-3.39672857572437e-07,0.00144269505735732,0.0526096510742461,0.279540564820674
"Gm6434",0.0729213259802949,-1.48147337605426e-07,0.00144269499155796,0.929392860291355,NA
"Cyp2b10",8.40993225534647,2.02101286706111e-06,0.00144269527215478,0.00545693721133762,0.101915743699745
"Gm45225",0.0367329806377778,-6.2452937378444e-09,0.00144269493334161,0.867904767732008,NA
"Cyp2b27-ps",13.2523688826652,-8.55260239959864e-07,0.00144269499187036,0.0736864692942941,0.328899513003037
"Cyp2b13",542.875516001094,-1.69035864430455e-06,0.00144269065131468,0.368118240280844,0.731405485973602
"Rnf170-ps",0.0236959835467903,-1.24517581334339e-07,0.00144269499151453,0.928466926990417,NA
"Gm29920",0.77758031010493,-2.35299151894982e-07,0.00144269496674191,0.543002997494842,NA
"Cyp2b9",791.252925273197,1.28506864297759e-05,0.0014427065565538,0.34001316656253,0.707728722644484
"Vmn1r-ps86",0.0436805523345554,2.2622524315619e-07,0.00144269498323897,0.682442614414221,NA
"Vmn1r184",0.755960227028852,-1.86752489215628e-07,0.00144269494213893,0.704602373663815,NA
"Gm44964",0.0331888133290209,-1.42194546222046e-07,0.00144269498870029,0.963258960332257,NA
"Gm42375",29.0118614398451,4.77686423472678e-07,0.00144269435966841,0.51961109714796,0.827254369172946
"Cyp2a4",2769.58598178123,-4.11212040051723e-07,0.00144268879939704,0.843364884433165,0.962788292475494
"Nlrp9c",0.626600233017484,1.99706145073459e-07,0.0014426949067802,0.670229121538075,NA
"Vmn1r185",6.6927786958869,3.96549240671171e-07,0.00144269506108058,0.0284268369742359,0.209297763834044
"Cyp2b19",0.0220594449485724,-1.21617903602541e-07,0.00144269499192177,0.922312527735071,NA
"Cyp2g1",16.4004262406546,3.82972994354917e-07,0.0014426942705626,0.635617706945851,0.883260969392286
"Cyp2a5",3191.54041089374,2.04225597472161e-06,0.00144268607711158,0.441932396475233,0.784584005618129
"Cyp2a21-ps",1.98403379452559,-2.93242472498168e-07,0.00144269439019757,0.686597667008067,NA
"Api5-ps",0.220959817808319,-2.43026562602872e-07,0.00144269500122752,0.727858702452928,NA
"Cyp2a22",2433.44816893871,2.32346264614806e-06,0.00144268487307416,0.414728436046203,0.767697038894326
"Cyp2a12",1562.27659998828,2.76723881792601e-06,0.00144267148503842,0.780206224818835,0.939095540654396
"Gm50480",0.134083235563723,-2.16440387095459e-07,0.00144269499266508,0.825148909101861,NA
"Gm29754",0.429360039449748,-3.453736509275e-07,0.00144269502384245,0.580128559521893,NA
"Cyp2f2",648.897813691659,-3.40999926654174e-06,0.00144269030538243,0.125195031133275,0.429214716412094
"Gm15883",11.748810915046,5.12806219383569e-07,0.0014426946942052,0.251266944902739,0.615165312870151
"Cyp2t4",4.44603355018715,-3.22663214834813e-07,0.00144269505207982,0.0990656486234464,NA
"Egln2",159.037818747198,-7.64261502402012e-07,0.00144269233035355,0.58928940114579,0.862122702011332
"Rab4b",0.605718131690156,-2.99247621931507e-07,0.00144269496057761,0.577006663359739,NA
"Mia",0.0773077032261656,-1.88164975103226e-07,0.0014426949877314,0.921007600121235,NA
"Snrpa",96.1824154669941,-1.68191242214583e-07,0.00144269418694635,0.862151280729023,0.967922419251489
"BC024978",34.1419957961689,9.95557241899306e-07,0.00144269443404085,0.236226764395729,0.598798363491339
"Itpkc",0.327188597445197,-2.02083928684457e-07,0.00144269496452458,0.756720713778659,NA
"Coq8b",26.5940836827821,-7.99117209382697e-07,0.00144269413537938,0.359146751726195,0.723988911560153
"Gm15567",0.705779779429622,-2.32115455691303e-07,0.00144269487482573,0.704838723834412,NA
"Gm44641",0.0442185358033071,-1.56156857316035e-07,0.00144269498727752,0.997861433725369,NA
"Numbl",6.58867765433692,3.90465836121677e-07,0.00144269456828774,0.530496936421878,0.833645772196665
"Ltbp4",181.177245693368,2.34346416757865e-06,0.00144268666959742,0.344144722678404,0.71099247613688
"Shkbp1",42.0930384532148,-6.20972503547707e-06,0.00144269915046667,0.106932419998957,0.393789370780097
"Sptbn4",27.5278052108729,-2.50567239166762e-08,0.00144269474425172,0.998067919347348,0.999742438636753
"Blvrb",551.711928853832,-1.02390441704303e-05,0.00144268946779745,0.848244707543324,0.963633778947732
"Pgam1-ps2",0.0603820432109893,-7.33309265666367e-08,0.0014426949335414,0.947556567170043,NA
"Sertad3",38.3324740509369,-2.53421672045858e-07,0.0014426931087582,0.827207173569315,0.956866621637094
"Sertad1",45.4167190586389,-7.66734030369709e-07,0.00144269417143419,0.3676271102509,0.731267559352681
"Prx",0.0662779807518794,4.23285649056365e-07,0.00144269506629381,0.945119703015678,NA
"Gm15541",0.102359626343219,4.07161813638032e-07,0.00144269506342619,0.832919669426282,NA
"Pld3",59.1234690935246,1.18387618273933e-06,0.00144269369527725,0.297734665042813,0.669121312569963
"2310022A10Rik",20.8489783727714,5.48513465510507e-07,0.00144269439501011,0.455004070571469,0.793096028944022
"Akt2",302.49745312851,0.588271746778599,0.412429490109001,0.00279377953878844,0.0677898506041768
"AC074312.1",24.1493716933954,6.91221089958481e-07,0.00144269511723975,0.000253749126949348,0.0155335989350833
"Gm38973",0.311813246133803,2.85028948010857e-07,0.0014426949818893,0.642679163441408,NA
"Ttc9b",0.681924768537835,-2.8539183921597e-07,0.0014426950260976,0.460956564695843,NA
"Map3k10",33.7316154001412,-1.63071809477499e-06,0.00144269522729493,0.208535718879957,0.562520720676187
"Zfp607b",1.37165172639246,4.85941126485297e-07,0.00144269491875443,0.60204458269574,NA
"Zfp60",29.7003797571655,1.56364891317487e-06,0.00144269423600689,0.347501802435758,0.71409812909178
"Gm10046",3.29519899150653,3.96530688363298e-07,0.00144269505736814,0.0652550669200956,NA
"Zfp626",19.9338239198035,1.65113157364844e-07,0.00144269425634213,0.972620211699899,0.99337972750872
"Zfp59",22.3282449716261,-1.08515179672e-06,0.00144269519762374,0.000986845615096882,0.037451520289194
"Zfp607a",11.8176971399665,1.0648078046736e-08,0.00144269441220924,0.996956246738444,0.99973560963458
"Prkcz2",1.80536267992631,-4.90276498102959e-07,0.00144269483587886,0.345882733176344,NA
"Zfp974",23.9316189091972,5.43656828940274e-07,0.00144269409568226,0.518080867236421,0.826192521939625
"Gm10651",3.42382073975059,-3.3834047992431e-07,0.00144269501107798,0.20413828444782,NA
"Zfp780b",20.1076686973664,-6.41384924532131e-07,0.00144269486932588,0.145002737463238,0.460280630167608
"Zfp850",0.225364328224148,5.29684613491423e-08,0.00144269491197197,0.950392842161309,NA
"Psmc4",251.923919479335,1.17712315986861e-06,0.00144267976942477,0.727024258316446,0.920320890085335
"Gm44744",13.3674618225354,4.68518010557654e-07,0.00144269466159095,0.416857064782842,0.768919900965943
"Fcgbp",4.56738749195419,4.34736095697604e-07,0.00144269485864032,0.0303917441906902,NA
"9530053A07Rik",15.4390826814499,-1.14842962339864e-06,0.0014426952248378,0.000302480919140504,0.0173903955302869
"Gm31024",2.25059612949185,-4.00042030617958e-07,0.00144269474992566,0.454462700711897,NA
"Fbl",82.971030323675,4.43586241016125e-07,0.00144269405619566,0.613198418236878,0.87272872974264
"Dyrk1b",67.1364236543557,-1.01181380226123e-06,0.00144269351795695,0.550985531205815,0.843620750858036
"Eid2",9.30584279330486,3.71886400610633e-07,0.00144269435494892,0.0865964016076398,0.351350177181958
"Eid2b",21.6025061262995,-1.76401276061125e-06,0.00144269522679964,0.0165151356432016,0.169644825358416
"Selenov",2.75305775817623,-8.97925004997117e-08,0.00144269488931332,0.786365447579189,NA
"Timm50",85.8300852273932,-8.289349467247e-07,0.00144269433787619,0.294514710773354,0.665183621166203
"Supt5",156.568096834914,-1.49716552445621e-07,0.00144269223614011,0.912340361802218,0.979424510595272
"Rps16",1210.83928669839,1.05829741543568e-05,0.00144268797274107,0.432133492662627,0.778766799432609
"AF357399",0.113678174669867,-2.0866420363969e-07,0.00144269499071068,0.85598468452926,NA
"Plekhg2",56.7624865264744,4.36743782110911e-07,0.00144269439310763,0.545865087356361,0.841068926598681
"Zfp36",148.987607769941,-2.25534631999886e-06,0.00144269099549202,0.233908679112333,0.595586045753868
"Gm44710",0.0662779807518794,-1.79611969372109e-07,0.00144269498717271,0.945119703015678,NA
"Med29",30.7700758438706,8.29469759982605e-07,0.0014426937072639,0.999071781719316,0.999874587176927
"Paf1",148.022284483389,2.37758434911327e-07,0.00144269170499457,0.8818269924726,0.973166104326349
"Samd4b",148.391113858656,-5.7502250164358e-07,0.00144269289800653,0.644925783437058,0.886050395848861
"Gmfg",79.0325996770394,6.22621862845436e-06,0.00144269489053755,0.217060031543096,0.574057838313771
"Lrfn1",7.58751456389504,-2.50872575549425e-07,0.00144269468778213,0.626255299116488,0.878170881760725
"1700028B04Rik",0.10160925959883,3.96710345987157e-07,0.0014426950588752,0.929392863612899,NA
"Sycn",0.044185320501253,-1.56148594419755e-07,0.00144269498728036,0.997768230206565,NA
"Nccrp1",0.398487115305803,-3.69586986296435e-08,0.00144269487914546,0.991641255225194,NA
"Pak4",19.1133830362299,-1.1204651220448e-06,0.00144269471351019,0.114889767135675,0.408730849861352
"Mir7049",0.0442517511053612,-1.56167104586885e-07,0.00144269498727481,0.99795460256755,NA
"Fbxo27",0.222572892220642,-1.35686496800213e-07,0.00144269490839517,0.950885088147811,NA
"Fbxo17",4.53214796413974,7.35463173757831e-07,0.00144269469473281,0.229974107912554,NA
"Mrps12",56.6794199329199,-2.43416857903397e-07,0.00144269345885407,0.815510616556642,0.952324822452729
"Sars2",63.8292654056634,1.07277906376327e-06,0.0014426938918868,0.785757861995815,0.940784609342724
"Nfkbib",48.0537501860743,-1.32772795793254e-06,0.00144269454959863,0.145134408296879,0.460414033979475
"Sirt2",317.223346311502,-1.44768368324198e-05,0.00144270254458642,0.0136337971836532,0.158543054343946
"Rinl",36.6485660447206,-1.67841605456094e-06,0.00144269458056632,0.359192668688808,0.723988911560153
"Hnrnpl",394.124421374771,1.4574871283893e-06,0.00144268866044946,0.512423200457378,0.823977295610327
"Gm44702",0.160827065944666,1.57753620289125e-07,0.00144269490753392,0.741320121612217,NA
"Ech1",1220.60062016337,-8.21618341292511e-05,0.00144384326000831,0.766161550942135,0.933262906898802
"Lgals4",482.25879749636,-1.52167111504513e-05,0.00144272332204455,0.439107357847863,0.782379144395936
"Capn12",23.1137350313822,5.32659681979195e-07,0.00144269468947627,0.351435109054996,0.718634659630973
"Actn4",377.737686428957,-1.02334623246193e-05,0.00144269090138121,0.737477732565625,0.923312930679422
"Eif3k",328.122827244409,-5.05303903594282e-06,0.00144268896378613,0.429258670807493,0.777140315613321
"Map4k1",41.6257637233134,-2.24194194364495e-07,0.00144269109261594,0.858675491305398,0.966610664481289
"Ryr1",14.9598740783565,5.12986300102853e-07,0.00144269469598017,0.367522490183254,0.731153844899106
"Gm26604",4.48963626345755,3.90793344636799e-07,0.00144269505855311,0.0457328728970329,NA
"Rasgrp4",1.80483938888513,-8.02774347403415e-08,0.00144269473890671,0.865608064378971,NA
"Fam98c",19.8071340816251,-5.17340730168198e-07,0.00144269419972592,0.520863231739195,0.827708402912286
"1110035H17Rik",0.593435008883595,-2.91536733238504e-07,0.00144269493675732,0.6136372429515,NA
"Spred3",27.1855325804602,1.57541804325736e-06,0.00144269430443108,0.103207289483115,0.385133910476104
"Ggn",0.175203026992018,3.12206751703629e-07,0.00144269500165143,0.513653371098458,NA
"Psmd8",185.111660192775,2.04725865342972e-07,0.00144267727654158,0.733948975719162,0.922356999463284
"Catsperg1",8.20541597450534,5.18240065396332e-07,0.00144269452178597,0.434996241712506,0.780912400397437
"Kcnk6",21.1198440378206,2.44384567197264e-07,0.00144269441377702,0.681076496638696,0.900079480247794
"Yif1b",22.7645474466166,9.31048988858757e-07,0.00144269452914981,0.208274288169554,0.562062505821184
"2200002D01Rik",61.1285945064225,-1.85504873680011e-06,0.00144269360825479,0.965000394004739,0.991301595322653
"Spint2",241.291362517564,-1.74564029378936e-06,0.00144268338804298,0.700263942737403,0.90880101398
"Ppp1r14a",62.7111887982427,8.66866570597183e-07,0.00144269430913154,0.24280901211905,0.60596068330585
"Dpf1",0.271461753186161,-2.5227134553067e-07,0.00144269500545434,0.686227105547037,NA
"Gm44632",5.95328072046581,4.02128380850881e-07,0.00144269506138862,0.0328603116095431,0.221016380832382
"Sipa1l3",71.0027788110361,-9.96910518617311e-07,0.00144269286689165,0.443129963495932,0.784826236949691
"4932431P20Rik",17.8496270267329,8.47151539979989e-07,0.00144269513822745,0.00280840719267518,0.0679308289242373
"4930432E11Rik",5.00767121693342,4.00884070444025e-07,0.00144269506048882,0.0402323082547321,0.240177995191364
"Catsperg2",8.4164866980518,-4.43364197032984e-07,0.00144269505737983,0.0339202310485079,0.223638391097736
"Gm44954",0.0292005044986697,1.99380595776937e-07,0.00144269498323017,0.715918249838419,NA
"Zfp84",29.6428705779905,1.39533853721723e-07,0.00144269388008939,0.884518475197888,0.973823555973495
"Zfp30",19.1242614050487,7.89152696612008e-07,0.00144269461368916,0.234712460741226,0.596675399290679
"Zfp790",10.9880268246685,-8.55267534854228e-07,0.00144269491596469,0.0829364445532657,0.346594452581999
"Zfp940",13.5778240689923,-3.18851033986588e-07,0.00144269448247556,0.573058286054864,0.856027547401419
"Zfp420",32.0168376336144,-1.27964164060332e-06,0.00144269452818462,0.110851490839451,0.40093891334607
"Zfp27",50.8830640482144,4.35309950823318e-07,0.00144269417411035,0.863912349046436,0.968656177761656
"Zfp383",26.7989556659614,-6.3773992634021e-07,0.00144269447194973,0.469861042893075,0.799917182004284
"Zfp74",24.0001540667539,1.57434515649114e-06,0.00144269501233081,0.0243169057008052,0.198011282254138
"C230062I16Rik",7.96496655036918,1.0125416602728e-06,0.00144269499989387,0.0347793434412243,0.226609201928882
"Zfp568",76.3665785701779,1.05340179444099e-07,0.00144269360290895,0.922341172635796,0.981722092875721
"Zfp14",7.34604966937315,-3.94137929841225e-07,0.00144269482446274,0.545399984811584,0.840856810684098
"Zfp82",0.0331555980269668,-1.42132840428206e-07,0.00144269498870355,0.963151516597577,NA
"Zfp566",7.10526906870189,9.10700557714886e-07,0.00144269476968044,0.367929120444076,0.731405485973602
"Zfp260",157.015635679939,-3.36401882052047e-06,0.0014426935780794,0.815545562841625,0.952324822452729
"Zfp382",0.0875213772203764,3.28171875898177e-07,0.00144269499477364,0.607258713865083,NA
"Zfp146",55.354631552173,-2.84478270211123e-07,0.00144269385477109,0.172186904871135,0.5065016858065
"Gm5113",16.6589896577469,7.69971016529665e-07,0.00144269480707342,0.164249009326642,0.492792877450279
"Cox7a1",15.213804145197,-6.50537321756392e-07,0.00144269454030815,0.361799914892457,0.726252266424362
"Capns1",499.058349979635,-1.79935842265964e-05,0.0014426918783486,0.00536419693720847,0.100917639082428
"Tbcb",79.6810643558665,-5.07121658986507e-07,0.00144269323219106,0.65857012149793,0.890939087124921
"Polr2i",61.7110773640897,8.19404282893446e-07,0.00144269449345067,0.804731681424188,0.949047512237573
"Ovol3",6.8906213702049,1.02289480495693e-06,0.00144269501958796,0.0281709786174403,0.208789907848938
"Wdr62",45.5269964020092,1.15486957599997e-06,0.00144269415380088,0.217850525157617,0.57506268487726
"Clip3",13.7976087767323,1.925921861256e-06,0.00144269511931563,0.0097836758668983,0.142204983686693
"Alkbh6",26.9639683810219,-1.07160787518684e-06,0.00144269492930885,0.0938855424847882,0.364164832311569
"Syne4",31.9523995045422,1.1534346903606e-06,0.00144269366167554,0.417289104383159,0.7690035364093
"Sdhaf1",24.0839818733112,-7.82141266389223e-07,0.0014426941062292,0.358837343433364,0.723818223909403
"Lrfn3",25.7077779496832,1.03703808943744e-06,0.00144269472948484,0.112125894162286,0.403558929514718
"Tyrobp",121.471455411326,-5.02078778107608e-07,0.00144268933536321,0.802681003035229,0.948304211146485
"Hcst",6.17618664538281,6.94057827716049e-07,0.001442695022831,0.0574678783697388,0.293374124149981
"Nfkbid",5.19255932208617,7.73165131008726e-07,0.00144269473393691,0.202382816577571,0.553696564325774
"Aplp1",8.86092248601525,7.16142032387305e-07,0.00144269508151477,0.0213165322987156,0.186496921583802
"Kirrel2",0.101025891635235,-8.20061452236659e-08,0.00144269488228911,0.876867809897735,NA
"Nphs1",0.0126234271383587,-9.63251337979812e-08,0.00144269499873021,0.880390107116995,NA
"Rps12-ps4",1.52684931815356,-1.84699460865904e-07,0.00144269391260692,0.688803430930316,NA
"Prodh2",2005.64004155982,4.00176444982684e-06,0.00144266697563193,0.397148293237204,0.75471890752329
"Arhgap33os",0.0883706410025059,-1.93698770505618e-07,0.00144269498839255,0.899041811646789,NA
"Arhgap33",3.06802479195998,-4.7634805416333e-07,0.00144269498100724,0.170209139724758,NA
"Proser3",27.5282925643401,2.86662449197999e-07,0.00144269297032418,0.818997774837172,0.953426860787361
"1700019A23Rik",0.194054404053833,-2.34183708270914e-07,0.00144269499847502,0.754244496686933,NA
"Hspb6",57.8580947593044,2.34240594981298e-07,0.00144269205966831,0.820539523873304,0.953426860787361
"Lin37",84.6889555910875,-6.76565168125652e-06,0.00144269079422253,0.290849986125338,0.661629012401786
"Psenen",181.877743537373,-4.80121720711042e-06,0.00144268879570955,0.0790688980313481,0.339375510987456
"U2af1l4",0.253844405461492,-1.61807008921736e-07,0.00144269493153268,0.869217805248439,NA
"Gm49396",1.36277429835525,-2.83248717051819e-07,0.00144269484480215,0.562536199342628,NA
"Kmt2b",214.223978433622,-4.57297501702156e-06,0.00144269076319645,0.565979908043465,0.851789257973599
"Zbtb32",11.0198293526625,1.02222410233287e-06,0.00144269499602803,0.0429550445632052,0.249128236080209
"Upk1a",0.535873571525718,-3.54145982420229e-08,0.00144269487512975,0.985031938232981,NA
"Cox6b1",959.109579200934,-5.37077477101723e-07,0.00144268280362787,0.854391241760965,0.965348702284443
"Etv2",0.0883706410025059,-1.93698770505618e-07,0.00144269498839255,0.899041811646789,NA
"Rbm42",0.044185320501253,-1.56148594419755e-07,0.00144269498728036,0.997768230206565,NA
"Haus5",5.86738818495792,-3.05996939044642e-07,0.00144269483007814,0.461681873466205,0.795372240495682
"Pmis2",12.1520489823968,1.47949873186477e-07,0.001442694878822,0.676679093656263,0.898150073412088
"Atp4a",19.4117396003393,4.87366623680299e-07,0.00144269459169183,0.429031111713247,0.777140315613321
"Tmem147",190.308101514918,0.793534605550691,0.252628574798728,6.67768371954176e-05,0.006638048435529
"Tmem147os",5.25353241542894,-1.19758844003003e-06,0.00144269516968737,0.00752241443928838,0.122592969891656
"Gapdhs",1.28036373386953,-2.75455891768212e-07,0.00144269484723558,0.57747529421113,NA
"Gm26935",0.758290226735867,-1.13123276345198e-08,0.00144269479233622,0.98818114993749,NA
"Sbsn",1.20852832449734,-2.33919042182054e-07,0.00144269482229017,0.649866844438097,NA
"Dmkn",14.8562440140696,2.58890458618941e-07,0.00144269482923504,0.542426911401536,0.839525542361611
"Krtdap",13.4717940945826,1.1173723080113e-07,0.00144269504083166,0.0301184597796092,0.21287395792854
"Ffar2",0.0773077032261656,-1.88164975103226e-07,0.0014426949877314,0.921007600121235,NA
"Ffar1",2.33167675738633,2.95129148137443e-07,0.00144269491836482,0.417430523607281,NA
"Cd22",28.8271427627799,6.37307436915726e-07,0.00144269444829174,0.376532939388684,0.738585427458095
"D7Ertd128e",0.0878658728358083,2.76613951969175e-08,0.00144269490010059,0.863827274454101,NA
"Mag",4.42349453170929,6.6019338142389e-07,0.00144269503263003,0.0678841276868599,NA
"Hamp2",791.365352668001,-4.99058819001972e-07,0.00144269113444577,0.763592426930215,0.932344988957273
"Usf2-ps1",0.0110629377763403,-8.99760554912768e-08,0.00144269499949802,0.873194187894668,NA
"Hamp",7333.65107392945,0.000108126919859236,0.00144471710194594,0.387462333294053,0.747467087942252
"Usf2",285.271387297046,0.569981180690512,0.408531324475866,0.00291120752497618,0.0692275159115914
"Gm4673",86.7559868494171,-4.00767174548204e-07,0.00144269208117779,0.781346972168967,0.939294926606451
"Lsr",24.2214297057485,3.43439018807104e-07,0.00144269431883607,0.647565306880121,0.886590212227555
"Fam187b",26.7028678018265,2.58745262471967e-06,0.00144269583112464,0.0101573623572574,0.14345585882237
"Fxyd5",77.2386203126539,2.65178911789362e-06,0.00144269474670418,0.0191927251856761,0.179872026387497
"Fxyd7",5.44449448325034,5.71681518062356e-07,0.00144269461881267,0.369357698844369,0.73246098274019
"Fxyd1",1043.11420305274,-4.1179555634306e-06,0.00144268666912075,0.817789781916942,0.9529953834349
"Lgi4",13.4156193959443,-1.39810707995205e-07,0.00144269476527249,0.74527217359045,0.926027901691467
