"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"Gm34280",0.17806357259952,1.37655691841367e-07,0.0014426949347477,0.703481966146735,NA
"Neu3",11.0503613679284,-4.99676188402944e-08,0.00144269442177095,0.909574586941046,0.981731833493816
"Spcs2",180.194652183761,-9.1418320306341e-07,0.00144269341608017,0.419551381713791,0.776850804903877
"Xrra1",0.0337982375460728,-1.69190844000648e-07,0.00144269498067027,0.959431766301456,NA
"A930030B08Rik",0.763717800598774,-3.62372745184267e-07,0.00144269502420264,0.35296346184409,NA
"Rnf169",76.3899882752997,-1.28801217646363e-07,0.0014426929276271,0.912090865432577,0.981907270890442
"Gm18959",0.0168484442053854,-1.25562749587199e-07,0.00144269498955777,0.882516951511712,NA
"Chrdl2",0.371223192762639,-3.30761479804283e-07,0.00144269500401499,0.537058709741462,NA
"Pold3",24.7354772241444,-4.49589346753062e-07,0.00144269441690209,0.518813199751653,0.838342981967237
"Lipt2",13.3102815418808,-4.30434992721882e-07,0.00144269470740396,0.411005082201114,0.772501151433673
"Kcne3",36.9441759116151,6.92146006374842e-07,0.00144269490052355,0.133074248952849,0.454465804210442
"Pgm2l1",21.2662984872435,8.27649003638644e-07,0.00144269443803244,0.271363408644069,0.650607014517017
"P4ha3",0.108237007215824,2.14394077136696e-07,0.00144269499702,0.569637897280209,NA
"Ppme1",40.3288589695728,-8.48040203532034e-07,0.00144269370420267,0.0945610509955951,0.37372183002231
"C2cd3",16.161581602787,2.4558506013831e-07,0.00144269448422597,0.639656673536483,0.898691893118395
"Gm10603",41.7024279329372,1.22846630701733e-08,0.00144269447557676,0.992799734641005,0.997325468212981
"Gm37716",8.01809364585968,4.92385146671985e-07,0.00144269490222648,0.223723419575209,0.593686948136172
"Ucp3",1.33305407493148,-3.82087887303236e-07,0.00144269503978346,0.228994545300438,NA
"Ucp2",431.025542760632,-1.48402073565833e-06,0.0014426916205809,0.369662393065762,0.739559332223717
"Dnajb13",2.3756759960802,4.80915291915772e-07,0.00144269504675797,0.0662127743695736,NA
"Coa4",49.6053186056331,-9.17924581195896e-07,0.00144269387117502,0.352997153197495,0.727121442025033
"Mrpl48",117.179699048318,3.38348331996801e-07,0.00144269419338201,0.678387820572841,0.911808487540172
"Gm44648",0.0901672427121098,2.05694805011721e-07,0.00144269499477036,0.590844487330124,NA
"Cox20b",1.98524470872101,-2.80256811528818e-07,0.00144269479352162,0.544582660825512,NA
"Rab6a",127.90950936471,2.76883385869487e-07,0.00144269343875391,0.981727539584159,0.99446792371044
"Gm14382",3.44205198731757,3.06621843385446e-07,0.00144269504785405,0.072226917084957,NA
"Plekhb1",77.8183227990489,-1.35979569674806e-06,0.00144269350113059,0.247543433195077,0.623419042242491
"Fam168a",67.9087971452162,1.03042362182103e-06,0.0014426947805938,0.0971599360411039,0.380395713188765
"Gm45209",25.3332670989988,4.17174054945847e-07,0.00144269498717461,0.117617428592346,0.424682825973895
"Gm3200",0.0867862107588862,-5.26357397458336e-08,0.00144269490881425,0.918041804422875,NA
"Relt",1.45657141764341,-2.23897280349998e-07,0.00144269491296832,0.562070681865196,NA
"Arhgef17",19.4169407175133,3.25430375914171e-07,0.00144269483269123,0.44770332927904,0.796924068773354
"P2ry6",12.4719364920261,5.46178485936215e-08,0.00144269445187625,0.938643714304915,0.985609591467193
"P2ry2",20.3971604490358,-4.60863938975072e-07,0.00144269441148654,0.387325865622311,0.75458383543654
"Fchsd2",70.890653289556,2.7693438432062e-07,0.00144269410270039,0.747345206525715,0.93486858255808
"Gm6341",0.401571249391198,2.45771766214215e-07,0.00144269498880906,0.50097493520769,NA
"Gm47324",0.144316009621098,2.28060523428388e-07,0.00144269500125187,0.533829946399384,NA
"Atg16l2",60.3783533785074,1.94570277566515e-06,0.00144269377208735,0.222858524232307,0.592466672836415
"Stard10",3805.33080439065,6.94332885446328e-06,0.00144265780666688,0.227848988663646,0.599307167269044
"Gm20476",0.304898712536473,-2.85866419438493e-07,0.0014426949706138,0.648729978872169,NA
"Gm45620",0.297214150301044,-4.67016500000551e-08,0.00144269488245943,0.933094309003826,NA
"Arap1",121.810635272844,1.27009722449137e-08,0.00144269412476428,0.996156241742789,0.998439712679981
"Gm45548",5.25964926928059,-7.53869070040778e-10,0.0014426944091134,0.993377884566993,NA
"Gm45837",0.0337982375460728,2.85874203653127e-07,0.00144269502894275,0.959431766301456,NA
"Pde2a",0.0843435701622289,-2.35224281628863e-07,0.00144269497736182,0.896085412801254,NA
"Art2a",0.134990251913687,-2.66800050041365e-07,0.00144269498130284,0.786436450063895,NA
"Gm7027",13.5937756506792,-4.81365603950654e-07,0.00144269447377391,0.476276737199164,0.813962466014959
"Art2b",1.75121281176313,1.0280150878613e-07,0.00144269488999438,0.766439903992953,NA
"Clpb",82.9807157756738,5.59929104731068e-08,0.0014426936905276,0.984636119220171,0.995257048725863
"Gm45380",0.337794142640329,-3.24411197013474e-07,0.0014426950009975,0.560851694846887,NA
"Phox2a",0.0505960071838071,-2.10370715853867e-07,0.0014426949785289,0.98259590702206,NA
"Inppl1",122.392181236778,-2.6277094857377e-06,0.0014426942881373,0.928044371078281,0.983908775434285
"Gm10602",2.28600348192941,-3.42375852596857e-07,0.00144269480711713,0.459749979155918,NA
"Folr2",1.47742879905909,-7.16222612053872e-07,0.00144269496010906,0.159398663984139,NA
"Folr1",42.9505577276605,5.27559162051234e-07,0.00144269508444118,0.000146889657156352,0.00770091403306795
"Anapc15",18.8650572700121,-2.43918757087453e-07,0.00144269413808706,0.761579520740931,0.938906446207415
"Gm22655",0.391035501873637,1.36165751933116e-07,0.00144269492180609,0.713913907968419,NA
"Lamtor1",146.940085828712,-6.27521325980268e-06,0.00144269339263812,0.0102863455870431,0.119996030659263
"Lrrc51",2.15094888296789,-7.70118366190248e-07,0.00144269484083086,0.201887362256165,NA
"Numa1",136.829038760863,1.26354118899536e-06,0.00144269356269817,0.273697357600767,0.652546250957851
"Il18bp",31.7488127601534,4.6145018635007e-07,0.00144269406146979,0.549052591881042,0.85490656391782
"Rnf121",84.2359133409613,-4.77317679747198e-07,0.00144269340643597,0.205505820878252,0.570949571240547
"Xndc1",25.1095394995168,-1.85010799238871e-07,0.00144269417020679,0.810898780623784,0.954124866636463
"Xntrpc",0.342239857773225,-2.26263476783045e-07,0.00144269491799165,0.769504336886108,NA
"Art5",14.587018781805,3.1879226468742e-07,0.00144269493503223,0.34120713208971,0.716353770787453
"Art1",10.9951026846525,-9.99562329590601e-07,0.00144269518991022,0.000689525488048032,0.0220211557067218
"Chrna10",0.269980503827374,-3.11985553694857e-07,0.00144269499520508,0.613906431422385,NA
"Nup98",54.9727211083259,5.29941986527748e-07,0.00144269419400123,0.460630840437848,0.805988945814564
"Pgap2",120.340152623269,2.44251705529004e-07,0.00144269307959143,0.847037563513032,0.965600377328744
"Rhog",61.244531218372,-9.70681208672638e-07,0.00144269284975622,0.456117933573343,0.803592528066784
"Stim1",91.9589425214073,-1.98932803055559e-06,0.00144269231092001,0.216602716985162,0.584222428938473
"Rrm1",40.6993747659275,-5.01939553663697e-07,0.0014426940637702,0.581821303455463,0.87173529160702
"Olfr545",19.2044030867125,3.17413136419663e-07,0.00144269505397471,0.00877516590333715,0.111723407667558
"Trim21",25.3518080949704,5.40963079971889e-07,0.00144269410979343,0.514077862719656,0.836048131865734
"Olfr554",1.42318214356171,-3.83021695557811e-07,0.0014426950407558,0.218901317464769,NA
"Trim68",5.56678709089403,-4.37394013266605e-07,0.00144269467674575,0.402189014109307,NA
"Olfr558",0.101242688935265,-2.46054476538962e-07,0.00144269497822648,0.857208198298763,NA
"Olfr78",0.0843435701622289,-2.35224281628863e-07,0.00144269497736182,0.896085412801254,NA
"Olfr578",1.37206558872546,-3.82201391073225e-07,0.00144269503992617,0.225600783529143,NA
"Olfr592",15.469365567861,3.62010789338348e-07,0.00144269505894515,0.0118345015338194,0.128129721639657
"Olfr594",8.000986589695,2.92467645230063e-07,0.00144269504973476,0.0277874191363423,0.180402387797283
"Olfr606",7.37912387191305,-4.0644600417307e-07,0.00144269506336024,0.0431091907236647,0.225521506693506
"Olfr607",1.52440507925255,-3.84670699948157e-07,0.00144269504229343,0.206702185740097,NA
"Olfr620",31.0828904935696,1.20994553826884e-07,0.00144269479701312,0.77162789066953,0.943107594369154
"Hbb-bt",478.673306485182,4.65867264056609e-07,0.00144269333498416,0.684776111919558,0.914968845369897
"Hbb-bs",2855.79694009852,-5.07841406836018e-08,0.00144269206296404,0.963469610711652,0.990542994151745
"Dnajc19-ps",20.8852645051857,2.5653445479572e-08,0.00144269408918299,0.980641035822995,0.994304480173502
"Olfr631",6.61004363306508,-3.99376449482181e-07,0.00144269506169228,0.0489408186880747,0.245745744919488
"Olfr635",0.178666576867713,2.01022141016687e-07,0.00144269499826932,0.655485870450909,NA
"Olfr642",21.5216016220323,-4.09917629527921e-07,0.00144269506782916,1.72545021850057e-15,5.60848007689062e-13
"Ubqln3",28.5932619992824,-4.16945392676e-07,0.00144269506936699,5.77743228698781e-16,3.83029110624308e-13
"Trim6",31.804832844,-2.7395113972363e-07,0.00144269465833074,0.63951195841384,0.898691893118395
"Trim34a",25.9983674383105,-1.74463140746546e-06,0.00144269500013349,0.018169992409245,0.155366379510205
"Trim5",20.6956955399495,3.95359746354139e-07,0.00144269395021911,0.663947233557196,0.907585501885636
"Trim12a",123.878959539303,-3.848837277987e-07,0.00144268686969618,0.916489337721816,0.981907270890442
"Gm15133",0.106026620993278,6.42089202635719e-08,0.00144269491607749,0.793811965590766,NA
"Trim34b",18.6029938566439,2.89182390675018e-07,0.00144269495115289,0.340952928574609,0.716231292009308
"Trim12c",93.4309118060528,1.29331383000265e-06,0.00144269243521268,0.407422400642979,0.769944115530344
"Trim30b",6.87151312463365,5.5890270525396e-07,0.00144269497099843,0.124463821847757,0.437522788312219
"Trim30c",4.54703281083002,3.09218709179352e-07,0.00144269504949188,0.0537421805093801,NA
"Gm45471",0.018069764503714,1.19191523164143e-07,0.00144269499173261,0.716491605229542,NA
"Trim30a",38.6316511511179,1.86983771134627e-06,0.00144269370047957,0.0893119052942243,0.360865077068478
"Trim30d",29.7848946966695,-5.70800151489655e-07,0.00144269393668238,0.454706832042927,0.802451524273496
"Gm16464",0.101090665232312,-2.45959436464744e-07,0.0014426949782148,0.857557439442686,NA
"Olfr653",133.385992032182,2.85313898367082e-07,0.00144269476050458,0.560047185533128,0.860584330961722
"Olfr678",12.6060032811848,-4.0871977225976e-07,0.00144269506616415,0.0224521003164294,0.166113743716951
"Olfr687",6.34582362362716,3.18790709576576e-07,0.00144269505185809,0.0364793655240766,NA
"Fam160a2",33.9228766473073,-5.70204918575457e-07,0.00144269448647177,0.402303706626594,0.765118422142467
"Cnga4",0.168737814892109,-2.8183086454151e-07,0.00144269498480267,0.730762303048142,NA
"Cavin3",42.2033867587198,8.6621107374626e-07,0.00144269459992791,0.200874261231945,0.563255709898713
"Smpd1",103.494703030542,6.3259433408441e-07,0.00144269435277484,0.388164558773859,0.754751775401433
"Apbb1",2.00636955528002,-1.37780044031626e-07,0.00144269486229771,0.712155345793936,NA
"Hpx",9781.18799616186,-8.07118116842364e-05,0.00144381884823777,0.813335196139736,0.954328085507454
"Trim3",45.3392009958767,-2.68055197513359e-07,0.00144269398509465,0.560883581109128,0.861014841129552
"Arfip2",61.2333553836387,-4.86386012260157e-06,0.00144269808377481,0.611669902000856,0.886533457844483
"Timm10b",30.2212520944201,2.3726034484791e-07,0.00144269448679667,0.761269696518696,0.938906446207415
"Gm45799",0.245619225158517,1.26383694195633e-08,0.00144269488627545,0.88049542406491,NA
"Dnhd1",26.5219467759237,-1.07007133071484e-06,0.00144269516225584,0.00465272819174322,0.0772479628383974
"Mrps36-ps2",0.35978655603843,-2.03415654353599e-07,0.00144269491787803,0.760371190686061,NA
"Rrp8",17.5743622460915,1.82593579977174e-07,0.00144269379529757,0.834623737683203,0.961869004971022
"Ilk",0.236232940848952,-3.03962642877305e-07,0.00144269499190888,0.646845517854264,NA
"Taf10",222.910656902258,4.25627735455966e-06,0.00144269653004522,0.329765431692859,0.7070476354986
"Tpp1",305.105269421088,8.86577475312021e-06,0.00144269545995028,0.578820298361979,0.870250876250498
"Dchs1",15.9309200435648,-3.08508674039331e-07,0.00144269440889993,0.650520514481477,0.902082249271954
"Mrpl17",121.862641098327,2.81841562726052e-07,0.00144269418978709,0.730328788829841,0.929669886460959
"Gm45912",0.344469948064776,-1.42012103974916e-07,0.00144269489071662,0.856831970719449,NA
"9130208D14Rik",0.168737814892109,-2.8183086454151e-07,0.00144269498480267,0.730762303048142,NA
"Gm4070",4.30408939547949,7.45319479309791e-07,0.00144269497777523,0.0795834032456198,NA
"Gm27228",11.8352370335754,-4.11615234613896e-07,0.0014426950663438,0.0243196660863683,0.171289336915376
"Gm8979",0.168737814892109,-2.8183086454151e-07,0.00144269498480267,0.730762303048142,NA
"Gvin1",2.44057804209692,-5.71169778224694e-07,0.00144269472997181,0.339327192404934,NA
"Gm18853",0.356181946762209,-8.07834887889417e-08,0.00144269491275423,0.98342958318255,NA
"Gm8989",0.018069764503714,1.19191523164143e-07,0.00144269499173261,0.716491605229542,NA
"Gm4759",0.0337475629784218,-1.69113683614394e-07,0.00144269498067844,0.959247912262522,NA
"Gm8995",42.5091484332676,1.66114196029799e-06,0.00144269369182151,0.161554664149302,0.505785614947959
"Gm1966",0.684277017275847,-2.24633058242815e-07,0.00144269491803465,0.659340313796495,NA
"Olfr694",0.151770365817727,1.94756374604175e-07,0.00144269499698327,0.655485870814558,NA
"Olfr710",5.70043887600511,3.08147869150048e-07,0.00144269505033044,0.0413419471075448,NA
"Platr28",0.255139285220995,-2.84529592481623e-07,0.00144269498886432,0.739344110169226,NA
"Syt9",2.13900562350207,-2.95209248366952e-07,0.00144269479036106,0.525647269881542,NA
"Olfml1",19.2035513693794,-8.20628515470503e-08,0.00144269438814185,0.989888010017218,0.996221088282635
"Gm44773",0.168737814892109,-2.8183086454151e-07,0.00144269498480267,0.730762303048142,NA
"Ppfibp2",62.7908890792414,-5.87213743156938e-08,0.00144269398480639,0.939628285095315,0.986050130483226
"Cyb5r2",0.50641614294693,-3.7422962670191e-07,0.00144269501669516,0.456727945131025,NA
"Gm10156",0.0337475629784218,-1.69113683614394e-07,0.00144269498067844,0.959247912262522,NA
"Olfr477",0.154153249521886,-2.23853657532409e-07,0.00144269498551318,0.942933380213677,NA
"Olfr482",34.2826011571197,-4.19283402276895e-07,0.00144269506997559,2.91581929559974e-16,3.28074529513365e-13
"Olfr491",1.42277807396904,-3.8301492813628e-07,0.00144269504074953,0.218952006386716,NA
"Olfr506",2.79666723969552,3.0509773860006e-07,0.00144269504640691,0.0895600086988566,NA
"Olfr517",0,3.0635602106814e-07,0.00144269504766748,1,NA
"Olfr518",10.6691128259514,3.4881922095643e-07,0.00144269505667824,0.0193500065072652,0.158925603916503
"Nlrp10",13.0715296401385,3.15737787409389e-07,0.00144269505139244,0.0280098994473958,0.181203360998257
"Eif3f",295.186847560616,-6.8143518536916e-06,0.00144268732427622,0.0437947746214004,0.227642561615929
"Tub",0.134990251913687,-2.66800050041365e-07,0.00144269498130284,0.786436450063895,NA
"Ric3",0.677282698995288,-3.25946082302682e-07,0.00144269499037915,0.466122240688621,NA
"Lmo1",2.64114918832637,-6.22412580161126e-07,0.00144269507383724,0.0601310165880614,NA
"Gm45024",1.51233393630596,2.96062935261361e-07,0.00144269504015042,0.161235642067922,NA
"Gm9105",0.375478756603237,1.83980257490719e-07,0.00144269495220037,0.623767977309361,NA
"Rpl27a",1523.28438536436,2.77541973353249e-05,0.00144279881465912,0.862177298388936,0.971004597734392
"Gm24888",0.0506973563191091,-2.10220151559369e-07,0.00144269497850551,0.982302949666355,NA
"Denn2b",44.5535007215122,1.11624893270927e-07,0.00144269394262648,0.888694637853738,0.976809261357688
"Akip1",89.8223892020263,3.48109672086247e-06,0.00144269043382293,0.171485993433684,0.522132728133743
"Ascl3",0.47177224602137,-8.2953188955642e-09,0.00144269487334253,0.99295703270782,NA
"Tmem9b",94.2128324455299,1.89326685889385e-06,0.00144268921761424,0.381602464876989,0.750558136087741
"4930431P19Rik",0.540542758565857,-3.67760049546675e-08,0.00144269486910476,0.972738988071618,NA
"Dennd5a",114.899652438782,1.22778860872514e-05,0.00144271218814626,0.330988147887786,0.708215862954161
"Tmem41b",32.5748904700066,-4.44333086166478e-07,0.00144269453499293,0.483806958017603,0.819435430167147
"Gm24842",2.54067513208758,-3.34045482848608e-07,0.00144269504425119,0.131087190985999,NA
"1600010M07Rik",0.194962691372557,2.04265488229234e-07,0.00144269491664142,0.75829971278076,NA
"Ipo7",220.637028977151,-2.79289308298525e-06,0.00144269168271012,0.133279190409284,0.454953259770503
"AA474408",2.7251601743779,4.28483944594636e-08,0.00144269485854335,0.911540525359151,NA
"Zfp143",26.5883166833814,9.32264470857653e-07,0.00144269420449392,0.287201841800056,0.668507533419704
"Gm45819",0.446233861308997,1.77965100457028e-07,0.00144269494571537,0.633372084790799,NA
"Wee1",40.9110687103554,-1.17326379178324e-06,0.00144269420345658,0.198888628279451,0.561285735258254
"Swap70",72.538520513347,1.02303006631958e-06,0.00144269053599901,0.538613831868078,0.847585209116125
"Gm45515",0.0890571235835856,1.18097748625414e-07,0.0014426949424733,0.720865253306808,NA
"Sbf2",88.9577893528913,1.21142191704699e-06,0.00144269358155016,0.292995545077256,0.67136831847444
"Gm28863",0.0168484442053854,-1.25562749587199e-07,0.00144269498955777,0.882516951511712,NA
"Adm",11.3523834192316,1.9475133781009e-07,0.00144269450286176,0.763144695885541,0.940076186429133
"B430319F04Rik",0.0674951259568435,-2.1704611556378e-07,0.00144269497678361,0.935483776106129,NA
"Ampd3",5.32180028348347,3.81309030681006e-07,0.00144269483255081,0.381213462939462,NA
"Rnf141",115.574035367077,-4.06336981341635e-06,0.00144268849964005,0.567286570178522,0.863948887693436
"Lyve1",55.2151512409189,-9.5876356807628e-07,0.00144269348943979,0.0674658171540471,0.302055224419987
"Mrvi1",18.9083440197667,4.89434632376094e-07,0.00144269425289518,0.584477018507656,0.873313122349134
"Ctr9",23.2838391671045,-5.58314453807722e-08,0.00144269399204378,0.839629643740682,0.963201401078738
"Eif4g2",1019.15987530277,-1.68238271696735e-06,0.00144266590869634,0.186876547037305,0.545709918496547
"1700012D14Rik",7.43150796085716,4.282755012495e-07,0.00144269500398359,0.146063534221538,0.477155659539397
"Gm45378",2.47443459387411,3.03149188998454e-07,0.00144269504533402,0.101269629336203,NA
"Galnt18",20.0354476328109,9.89908814326808e-07,0.00144269501918613,0.0309533942414029,0.188776542435844
"Usp47",209.522236956831,-7.73972982080892e-06,0.00144268742944181,0.017359829301529,0.152505839755834
"Dkk3",19.5800775043045,-1.20685845112587e-06,0.00144269469968951,0.702074199654304,0.919982745051244
"Mical2",62.1285821116294,-4.96479752616622e-07,0.00144269350388911,0.651995958087064,0.902288208964476
"Parva",219.460782598602,-3.62909253526307e-06,0.00144269610317508,0.156513590901805,0.496539126071238
"2310014F06Rik",1.65862669846976,-5.10966998001446e-07,0.00144269504788788,0.132699674260198,NA
"Tead1",26.1233409107346,-4.54982378542472e-07,0.00144269398010791,0.664290677586894,0.907585501885636
"Rassf10",10.9444053552959,4.38344428256042e-07,0.00144269495690293,0.200632189514441,0.563255709898713
"Arntl",19.9420925633564,9.6779089401041e-07,0.00144269504180406,0.0253405984304292,0.174262780085514
"Btbd10",22.1420169513375,-2.48440690960518e-06,0.00144269539166836,0.00685788271838313,0.09862248837959
"Far1",27.6490522595438,-2.74444761815728e-07,0.00144269406460027,0.757943610922846,0.938391396555996
"Far1os",0.0890571235835856,1.18097748625414e-07,0.0014426949424733,0.720865253306808,NA
"Spon1",19.2992011931121,5.23844347300846e-07,0.00144269471854986,0.350157546764171,0.724176298274047
"Rras2",74.9052597654315,9.68609513280688e-07,0.00144269337281802,0.408216162029472,0.769967530276235
"Gm45615",0.0674951259568435,-2.1704611556378e-07,0.00144269497678361,0.935483776106129,NA
"Copb1",151.874867007743,1.02986901557855e-07,0.00144269419045988,0.904469812567817,0.979612142134293
"Psma1",242.650694553431,-4.94714182782525e-05,0.0014430930378218,0.494524265339306,0.826511341821889
"4933406I18Rik",0.357816307112631,-2.61949623539802e-07,0.00144269493806373,0.708376526185663,NA
"Pde3b",177.60632074092,2.47681517704889e-08,0.00144269328200371,0.988868171113877,0.995744669125412
"Cyp2r1",15.0771473695381,4.35815506039276e-08,0.00144269435413412,0.95481706779584,0.989336147686621
"Calca",0.0674951259568435,-2.1704611556378e-07,0.00144269497678361,0.935483776106129,NA
"Gm15500",73.3782063442371,-2.09669350187594e-07,0.00144268917479663,0.915704856595319,0.981907270890442
"Calcb",1.51567760361001,2.95895803279335e-07,0.00144269503987102,0.16322034590128,NA
"Insc",7.68805880394344,-6.83299044422057e-07,0.00144269478570194,0.21372325159706,0.581363901728422
"Gm34225",0.180395012026373,2.3028015215283e-07,0.00144269500461045,0.504346813842024,NA
"Sox6",22.2736066960406,-3.88789810667561e-07,0.0014426942855468,0.604276833718023,0.883154520500729
"Sox6os",2.97689918592961,5.44328617762457e-10,0.00144269484833406,0.992566369094775,NA
"1110004F10Rik",95.541263750851,5.59722643597249e-07,0.00144269428179647,0.524644335125362,0.840770371966305
"1700003G18Rik",0.0360790024052746,1.57143370838541e-07,0.00144269498913564,0.675952931406511,NA
"Gm4353",0.124045710929341,9.00679858863662e-08,0.00144269492038652,0.766982557279161,NA
"Plekha7",37.6819195840597,-1.41934030432937e-06,0.00144269369833421,0.206372104568412,0.571813747588967
"Gm44867",0.247890137983217,1.27431085749219e-07,0.00144269490927576,0.768304218463869,NA
"Rps13",666.778335072784,7.3646842366806e-06,0.00144267816577766,0.255196921750354,0.63320871491814
"Gm44777",0.421290831729031,2.72548214774935e-08,0.00144269487872875,0.913402362122999,NA
"Pik3c2a",55.4359311965699,4.51578818991115e-07,0.00144269271242116,0.702149214340036,0.919982745051244
"AV356131",6.84367596118758,-7.59082262883751e-07,0.00144269484720427,0.165678828558713,0.512213394867606
"Nucb2",43.3320056656411,-6.03677492628924e-08,0.00144269428178247,0.517944305778706,0.837771907621932
"Gm45151",0.101242688935265,-2.46054476538962e-07,0.00144269497822648,0.857208198298763,NA
"4732496C06Rik",0.462032712988011,1.36453516378649e-07,0.00144269492005273,0.715722736618347,NA
"Gm4366",17.4227007094095,1.28090764002231e-06,0.00144269492930597,0.0374409512237292,0.20557387145251
"Xylt1",7.92641774643164,7.28438185075035e-07,0.00144269509198311,0.0104867797750297,0.121161238364423
"Rps15a",786.476120255638,-4.30980364676836e-06,0.00144268924157574,0.0930917417911753,0.370014376950957
"Arl6ip1",247.480216453363,5.37255330193641e-07,0.0014426935799146,0.619423311517184,0.888919199176217
"Smg1",205.370380848564,3.10789019547573e-05,0.00144284887414403,0.437773218331939,0.790656073705359
"Gm45084",0.322379582220619,1.99005995699425e-07,0.00144269496442392,0.593992615872133,NA
"4930583K01Rik",0.288632019242197,2.68423581090456e-07,0.00144269501432935,0.438901578155506,NA
"Syt17",0.134990251913687,-2.66800050041365e-07,0.00144269498130284,0.786436450063895,NA
"Itpripl2",30.0396735784295,1.03492078367279e-06,0.00144269452944468,0.162945851804824,0.507756492191981
"Coq7",41.4851061893912,-4.37017694363527e-07,0.00144269421430645,0.584701673480879,0.873410067198204
"Tmc7",10.0431855170507,6.31713769529927e-07,0.00144269454842281,0.341747660926816,0.716813832357538
"Tmc5",2.693216657411,-5.55450244290625e-07,0.00144269507917522,0.124038540219888,NA
"Gde1",117.204428974954,1.81179621810122e-06,0.00144269431324491,0.0671633220796937,0.301259088127571
"Ccp110",31.9377126018026,8.64097791007381e-07,0.0014426944796524,0.244666269489925,0.619812985472165
"Vps35l",33.9359809706146,1.96007255331237e-06,0.00144269435223827,0.0619346370102783,0.28620926362356
"Gm44550",0.245558698556364,1.25009073255092e-08,0.00144269488627424,0.880558571048315,NA
"Knop1",33.7362487578996,-9.71013153371627e-07,0.00144269444961472,0.20989394370051,0.576764740655148
"Iqck",0.171069254318962,-1.73923221951906e-07,0.00144269491872904,0.884088387947891,NA
"Gm44763",0.101242688935265,-2.46054476538962e-07,0.00144269497822648,0.857208198298763,NA
"Gprc5b",50.5279702907806,2.62891842704765e-07,0.00144269444457425,0.693683079535363,0.917735108706103
"Pdilt",49.5678957487347,6.38418095728854e-07,0.00144269433057402,0.326321409686458,0.704018423211609
"Gm26967",3.83937705991815,-1.06565490016095e-06,0.00144269506585986,0.0443361414674875,NA
"Acsm5",231.964315680447,1.05488707902613e-06,0.00144269378753688,0.577912644230048,0.869931897412052
"Acsm2",0.740059427521833,1.62912281069276e-07,0.00144269477775599,0.753430088688068,NA
"Gm39078",1.48988888357765,-4.64571881807734e-07,0.00144269504303304,0.167338786478013,NA
"Acsm1",672.13408108213,9.16300908699165e-06,0.00144267587330008,0.687626166687946,0.915239482543895
"Gm19950",89.6885640414541,-1.00990453976375e-06,0.00144268470249679,0.166761894418043,0.513521311505834
"Gm45792",0.388122311535676,-3.33167359372446e-07,0.00144269500530886,0.526565032555156,NA
"Thumpd1",36.4836841932844,1.63437021744153e-06,0.00144269321733464,0.199406146837448,0.561669463727078
"Ppp1ccb",3.64764327563223,-1.85782348826348e-06,0.00144269513289128,0.0117655863912258,NA
"Gm44966",0.17561107996836,3.58264878619585e-08,0.00144269489569841,0.845501503034169,NA
"Acsm3",34.4247393381256,1.21029444481913e-06,0.00144269451952945,0.130313725693127,0.449022112064396
"Eri2",4.88024435867413,-4.14179557573045e-07,0.0014426946487759,0.549028770070517,NA
"Rexo5",13.8438137773486,-5.2545580600727e-07,0.00144269470577186,0.554369549327456,0.856800866231266
"Dcun1d3",29.9892463769526,-7.665960049899e-07,0.00144269498472166,0.0721698333789834,0.315395325017744
"Lyrm1",6.06036174732731,-6.09978473650009e-07,0.0014426947500071,0.270896291688735,NA
"Dnah3",24.844621133911,-8.89549898363363e-07,0.00144269506462914,0.0229288214561215,0.167373387418722
"Gm25217",2.36641074128083,3.02625796208989e-07,0.00144269504494105,0.105832962410775,NA
"Tmem159",20.0776518341933,3.33329858023488e-07,0.00144269454831074,0.630847306868557,0.894521877566608
"Anks4b",199.038583375645,-4.65048682384816e-06,0.00144269335732952,0.0221088576599984,0.165308363828207
"Crym",11.1073491988038,3.87836068461349e-07,0.00144269482531805,0.388988978921224,0.75493774047666
"Abca14",14.280887429415,5.36115608311645e-07,0.00144269500766506,0.0711716366403469,0.31224397045186
"Abca15",2.36641074128083,3.02625796208989e-07,0.00144269504494105,0.105832962410775,NA
"Gm9165",0.659262308166603,-3.56778904663875e-07,0.0014426950198652,0.390838589014038,NA
"Gm32916",3.54823692795242,3.07288647969836e-07,0.00144269504809503,0.0699390230740511,NA
"Gm45112",0.207148256724236,-1.09758731609844e-07,0.0014426948920285,0.95209232277317,NA
"Uqcrc2",194.647296912811,-7.24738538535557e-07,0.00144269214704449,0.228131370468722,0.599618608417968
"Pdzd9",0.202536052438182,-2.95648984642174e-07,0.00144269498857715,0.685131760352437,NA
"9030407P20Rik",0.25318273418964,-3.07951061755991e-07,0.00144269499356541,0.629714065927595,NA
"Mosmo",29.1598121678944,-8.7064286231483e-08,0.00144269441400422,0.890153591900618,0.977285914956392
"Gm44661",12.734190670957,3.35028892250992e-07,0.001442695055382,0.0153396840485092,0.143553140484673
"Vwa3a",5.0817411548576,5.99243311247035e-07,0.00144269503331107,0.0583805220993251,NA
"Gm5737",8.70208442086948,3.16723410652762e-07,0.00144269505251387,0.0250441144901109,0.172874121116966
"Eef2k",33.6917983354963,4.20394751203611e-07,0.00144269417118267,0.514775984192145,0.836110315216936
"Gm15774",10.4573178314481,2.26849181701372e-07,0.00144269481719438,0.598228624198512,0.88066526631961
