"","BC12_fliv_G_1.sort.bam","BC12_fliv_G_2.sort.bam","BC12_fliv_J_1.sort.bam","BC12_fliv_J_2.sort.bam","BC12_fliv_K_1.sort.bam","BC12_fliv_K_2.sort.bam","CTRL_fliv_B_1.sort.bam","CTRL_fliv_B_2.sort.bam","CTRL_fliv_D_1.sort.bam","CTRL_fliv_D_2.sort.bam","CTRL_fliv_E_1.sort.bam","CTRL_fliv_E_2.sort.bam","CTRL_fliv_F_1.sort.bam","CTRL_fliv_F_2.sort.bam"
"Foxm1",8.17461159232267,8.16520814309695,7.13285986554777,7.11832807756404,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.95783461020921,6.9580312274985,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991
"Gm44067",6.84066785633991,6.84066785633991,7.00089931502385,6.97171518644489,6.84066785633991,6.84066785633991,8.23940600336722,8.24561083927679,6.95783461020921,6.93650345183761,6.84066785633991,6.84066785633991,7.66198811445517,7.68479589848253
"Klra7",8.52090313887381,8.63239899336779,6.97151869107706,6.97171518644489,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991
"Hmgb1l",6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,8.6323079053739,8.63001301403834,6.84066785633991,6.84066785633991,7.33331091668879,7.33540059153089,6.84066785633991,6.84066785633991
"Pde6h",8.39273518069018,8.39662679090327,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991
"E330012B07Rik",8.09535087618374,8.32103100936337,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991
"Gm10388",8.75766672370617,8.76995340934081,6.84066785633991,6.84066785633991,7.30680095922235,7.30772054653391,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991
"Gm5340",8.03884969688994,8.02728358820383,6.84066785633991,6.84066785633991,7.19881236761375,7.19952142066662,6.84066785633991,6.84066785633991,6.93634287033059,6.93650345183761,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991
"Tmc4",6.84066785633991,6.84066785633991,7.52981719073166,7.63600322496372,7.2929979790269,7.26483516868642,8.97412261144687,8.98278758935581,7.44152852662545,7.52865290521899,7.7991736667697,7.76236733617655,8.43476330022237,8.4462725469017
"Tnni3",6.84066785633991,6.84066785633991,6.95399770805038,6.9333482350237,7.19881236761375,6.84066785633991,6.84066785633991,6.84066785633991,7.22232416853708,7.21697468349877,7.65488562321412,7.65828278912221,8.42479211437195,8.4263988081789
"Gm44862",6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,8.35718075646807,8.36382555041514,6.84066785633991,6.84066785633991,7.86279222535783,7.8669947313212,6.84066785633991,6.84066785633991
"Gm34779",8.29477741274059,8.29846183282798,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991
"Vmn1r88",6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,7.79518353937853,7.79958605192751,6.84066785633991,6.84066785633991,7.77232430658896,7.77618081002922,6.84066785633991,6.84066785633991
"Obox3",6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,7.95501872729411,7.9225741506928,6.84066785633991,6.84066785633991,7.51488328535584,7.49785165613871,6.84066785633991,6.84066785633991
"Gng8",6.84066785633991,6.84066785633991,7.04745505386888,7.01398254724988,7.14054293944751,7.14113754015299,7.50552689198622,7.50864978581558,6.95783461020921,6.9580312274985,8.22544594867782,8.23095782292878,7.66198811445517,7.6628793441003
"Gm44655",6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,8.33206776032848,8.33862015854652,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,8.0173147385878,7.68479589848253
"Ckm",6.84066785633991,6.84066785633991,9.56413621844489,9.6637899582151,7.2929979790269,7.29389078488576,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991
"Gm45167",8.17461159232267,8.17803276067406,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991
"Plaur",8.57566213138824,8.57992231091275,7.08525823793154,7.08562490559305,7.30680095922235,7.32113902080575,6.84066785633991,6.84066785633991,7.00632119507702,6.99215549629785,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991
"Atp1a3",6.84066785633991,6.84066785633991,6.90611009055647,6.90620841410797,6.84066785633991,6.84066785633991,7.95501872729411,7.96009428277042,6.90832650488287,6.90844008440885,6.84066785633991,6.84066785633991,7.85773101541728,6.84066785633991
"Gm30146",6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,8.28007852089206,8.27299723510596,6.84066785633991,6.84066785633991,7.87497536505308,7.8669947313212,6.84066785633991,6.84066785633991
"AC074312.1",6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,8.69924247031864,8.41261557268646,6.84066785633991,6.84066785633991,7.43149454713375,7.41101779517565,6.84066785633991,6.84066785633991
"Zfp536",6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,7.1611657721725,7.16180093975966,8.19714095493397,8.20318383889489,6.84066785633991,6.84066785633991,7.89885227336023,7.90319067238546,7.94095841417483,7.94212823454462
"Gm6872",6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,8.61249214543898,8.62003163150269,6.84066785633991,6.84066785633991,7.62244390463694,7.62571228761221,8.03188261807911,8.04750695065972
"Gm44997",7.80948359746169,7.86646300315218,7.06715319696686,7.06749283905594,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.90832650488287,6.93650345183761,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991
"Mybpc2",6.84066785633991,6.84066785633991,8.18729701757823,8.1905669286215,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991
"Tead2",8.57566213138824,8.57992231091275,7.22118714746016,7.21044014531608,7.95396437676685,7.95079863419146,6.84066785633991,6.84066785633991,7.17822161350186,7.17198459578134,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991
"Hrc",6.84066785633991,6.84066785633991,8.24900052586673,8.25357027860598,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991
"Bcat2",9.84382280826133,9.81879792955985,8.8300907298233,8.83028173106823,8.38382864253196,8.4929671451399,8.31929695694349,8.15899331942187,8.73863200513447,8.71261813369641,8.14634204850907,8.11426969895449,7.89195026912294,7.89307242928287
"Syngr4",8.29477741274059,8.29846183282798,6.97151869107706,6.97171518644489,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991
"Ldhc",8.13574238184951,8.13907630754625,6.84066785633991,6.84066785633991,7.34587689506853,7.34687207334465,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991
"Ano5",8.54859615247211,8.21559763608827,7.42923326146998,7.43010560985593,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991
"Gm19187",6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,7.77295663570251,7.77726355716335,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,7.92491250049197,7.94212823454462
"Gm9377",6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,8.45243001368512,8.45941816090895,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,7.89195026912294,7.84118017603716
"Gm44669",6.84066785633991,6.84066785633991,6.98695101407999,6.9871706461187,6.84066785633991,6.84066785633991,7.97315390011242,7.97830415710616,6.84066785633991,6.84066785633991,8.05070982858188,8.05560710570371,6.84066785633991,6.84066785633991
"Gm29295",8.36102054102631,7.88387388154109,6.84066785633991,6.84066785633991,7.19881236761375,7.34687207334465,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991
"Kif7",8.4336975017139,8.43767373674819,7.20410426930776,7.21044014531608,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,7.04349532216913,7.0438353128247,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991
"Ankrd42",6.84066785633991,6.84066785633991,7.09382136344803,7.12591225194497,7.14054293944751,7.14113754015299,8.68048673890102,8.67873383412917,6.93634287033059,6.93650345183761,7.51488328535584,7.67404290036206,7.70516202885143,7.39288006255095
"Folr1",6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,8.71771845892789,8.73476791987265,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,7.94095841417483,8.01855764091731
"Art1",6.84066785633991,6.84066785633991,7.83877268207461,7.86179530508415,7.41582604285645,7.41695563213749,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991
"Olfr642",8.42359278777845,8.40702671295674,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991
"Ubqln3",8.63655165986807,8.6238088128266,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991
"Olfr482",8.77296026505139,8.78518185798427,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991
"Gm27040",8.69454922696554,8.69903590943853,6.84066785633991,6.84066785633991,6.84066785633991,7.18119352315115,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991
"Nfatc2ip",8.05327873267394,8.56191122078435,7.42568211085918,7.42297015916149,7.42663556784615,7.42778581756668,6.84066785633991,6.84066785633991,7.29767995881453,7.30334819727534,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991
"Cdiptos",8.06750043697402,8.07067878655484,7.11012440649525,7.11052814488205,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,7.00632119507702,7.01987756388026,6.84066785633991,6.84066785633991,7.03672881391643,6.84066785633991
"Mylpf",6.84066785633991,6.84066785633991,10.0597021270194,10.0664190826782,8.19900866439103,8.19740230817601,6.84066785633991,6.84066785633991,7.08434717076398,7.06523678819559,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991
"Gm45204",6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,7.45347399764656,7.45605973827254,8.04623675055366,7.95791635638786
"Cox6a2",6.84066785633991,6.84066785633991,9.13198630480234,9.13801391717876,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.97594798764138,6.97617495932738,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991
"Gm4974",8.57566213138824,8.57992231091275,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991
"Zfp941",6.84066785633991,6.84066785633991,7.11012440649525,7.11052814488205,6.84066785633991,6.84066785633991,8.38174703375836,8.3884814609538,7.15015338915571,7.15067103377399,7.62244390463694,7.62571228761221,6.84066785633991,6.84066785633991
"Cox8b",6.84066785633991,6.84066785633991,8.65658186400664,8.6589990063222,7.42663556784615,7.42778581756668,6.84066785633991,6.84066785633991,6.93634287033059,6.93650345183761,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991
"Dusp8",8.12245497319745,8.12575884532001,7.2633054699972,7.2639360567486,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991
"Tnnt3",6.84066785633991,6.84066785633991,11.3072028968237,11.3018433418061,8.10891439249869,8.10678677409291,6.84066785633991,6.84066785633991,6.97594798764138,6.97617495932738,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991
"H19",6.84066785633991,6.84066785633991,8.86318771854233,8.86112976367273,7.4476466291825,7.45907868137897,6.84066785633991,6.84066785633991,7.19140037724543,7.19198637450867,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991
"Gm5605",6.84066785633991,6.84066785633991,6.9332092203156,6.90620841410797,6.84066785633991,6.84066785633991,8.09136260403409,8.09699100638055,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,7.66198811445517,7.6628793441003
"Cdc16",6.84066785633991,6.84066785633991,8.00492039047702,8.00492296134693,7.39353943720967,7.39462633380576,8.77155811012347,8.78839328026757,8.02162143519275,8.02001346179673,8.46789920951586,8.46734326135461,8.82893416514286,8.83085453652488
"Gm45413",8.38226163637513,8.39662679090327,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991
"Nrg1",6.84066785633991,7.03847940817428,7.04745505386888,7.0477652621575,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.97594798764138,6.97617495932738,7.40861631142655,7.51771930540431,8.15421974623245,8.15558993705739
"Gm16675",6.84066785633991,6.84066785633991,7.06715319696686,7.06749283905594,6.84066785633991,6.84066785633991,7.72659849767139,8.3128350692906,7.01957755581191,7.01987756388026,6.84066785633991,6.84066785633991,7.89195026912294,7.89307242928287
"Dctd",6.84066785633991,6.84066785633991,7.00089931502385,7.03715454434122,6.84066785633991,6.84066785633991,8.31929695694349,8.32580207248051,7.01957755581191,7.01987756388026,6.84066785633991,6.84066785633991,7.80374502836286,7.80477998716907
"Mef2b",6.84066785633991,6.84066785633991,6.97151869107706,6.97171518644489,6.84066785633991,6.84066785633991,7.87869363945527,8.14383895114018,6.90832650488287,6.90844008440885,7.53406689033301,7.07477458418379,6.84066785633991,6.84066785633991
"Gm45694",6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,8.10715547320785,8.09699100638055,7.00632119507702,7.00659902481681,7.27560321213948,7.27745203993147,6.84066785633991,6.84066785633991
"Mast1",6.84066785633991,6.84066785633991,7.03686017945942,7.01398254724988,6.84066785633991,6.84066785633991,6.84066785633991,8.21751352872722,7.12727396665439,7.15067103377399,7.55269582020707,7.55568474345413,8.17953043612898,8.29928834904122
"Hook2",8.00933779301464,7.5201465201729,8.30984778314867,8.3180387841319,7.76781681152949,7.76960066901255,9.35567347738197,9.47895301256342,8.58441274321071,8.59222567546097,9.0321137000769,9.04002588842395,8.62674529691762,8.62003075913285
"Ccl22",8.825071765192,8.82979519110624,6.90611009055647,6.90620841410797,7.42663556784615,7.42778581756668,6.84066785633991,6.84066785633991,6.99190180395049,6.99215549629785,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991
"Coq9",9.2918871426009,9.29735628870318,9.02867753460498,9.04304797596735,8.70432040291813,8.70758589644214,8.26668898708098,8.27299723510596,8.71079520790334,8.70979455487128,8.50153637039323,8.50128089188425,8.46417256123279,8.46581193731128
"Nae1",7.99423767978946,7.9818675435212,8.02456848262598,8.0343350342674,7.7000702721805,7.70878718082845,8.44094611483416,8.4478934638562,8.1144446026083,8.12119972945999,8.25880420116369,8.2726391628945,8.25202622111022,8.25348427042717
"Gm8798",6.84066785633991,6.84066785633991,7.17996235992212,7.1866758427823,7.18052034186694,7.18119352315115,7.83794793447689,7.70636383861032,7.2102719039123,7.21088909695605,7.55269582020707,7.55568474345413,8.0173147385878,8.03313929694163
"Gm3830",6.84066785633991,6.84066785633991,6.90611009055647,6.90620841410797,6.84066785633991,6.84066785633991,8.00841653032776,8.03093896641235,6.95783461020921,6.9580312274985,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991
"Tppp3",6.84066785633991,6.84066785633991,7.77707847366327,7.77843811752523,8.0536337960527,8.05115859891938,6.84066785633991,6.84066785633991,7.04349532216913,7.0438353128247,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991
"Tsnaxip1",6.84066785633991,6.84066785633991,6.97151869107706,6.84066785633991,6.84066785633991,6.84066785633991,8.79763567551829,8.82291564388784,6.84066785633991,6.84066785633991,7.53406689033301,7.53698060223152,6.84066785633991,6.84066785633991
"Sntb2",6.84066785633991,6.84066785633991,7.46689613262914,7.47113303841554,7.43723881840086,7.4384093041147,8.73592396014182,8.74386636116038,7.58584062041943,7.54766259615977,7.96694226413395,7.98245356025088,8.0173147385878,8.00375368472882
"Gm15894",8.14886083876663,8.13907630754625,6.84066785633991,6.84066785633991,7.24870343335647,7.24951003165449,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991
"Ctrb1",6.84066785633991,6.84066785633991,6.90611009055647,6.90620841410797,6.84066785633991,6.84066785633991,8.45243001368512,8.40061210224547,6.84066785633991,6.84066785633991,6.84066785633991,7.43399015062093,8.19196074271213,8.19336514637543
"Cdyl2",6.84066785633991,6.84066785633991,6.90611009055647,6.90620841410797,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.95783461020921,6.9580312274985,6.84066785633991,6.84066785633991,8.07433442991696,8.0756309432654
"Gm26537",8.4336975017139,8.43767373674819,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991
"BC048644",8.50207575058599,8.5061905689701,7.78978499539284,7.73227700630334,7.48750997887006,7.48877598405073,6.84066785633991,6.84066785633991,7.43031189881462,7.37557355638313,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991
"Mmp20",6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,8.04243623843282,7.68123337833995,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,7.95673132085276,7.95791635638786
"Panx1",8.7185947946667,8.72312603008828,7.14706928179252,7.14752798633593,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,7.10237371909611,7.1028119251305,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991
"Zfp558",6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,8.33206776032848,8.33862015854652,6.97594798764138,6.97617495932738,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991
"Olfr24",8.46349373362466,8.46753077087874,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991
"Angptl6",6.84066785633991,6.84066785633991,7.57602615807535,7.60449358961555,7.32019348772519,7.33417978882564,9.10933273454076,9.11837595361341,7.63957485374149,7.67812218192825,8.19972973625121,8.20515315357765,8.21639254198078,8.20566221878707
"Gm39302",6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,8.02557477144618,8.03093896641235,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,7.39227279251445,8.12962448076281
"Adamts15",6.84066785633991,6.84066785633991,7.10210138578409,7.10249316962541,6.84066785633991,6.84066785633991,8.67100093386182,8.60996770639975,6.95783461020921,6.9580312274985,7.85043796718498,7.85459364610095,6.84066785633991,7.59289017986222
"Gm37474",6.84066785633991,6.84066785633991,7.01372280857419,7.0259331647319,7.19881236761375,7.42778581756668,8.80620979263281,8.68825058502409,6.93634287033059,6.93650345183761,7.30538439125866,7.47732067229981,8.67641152695377,8.71816097113001
"Gm37192",6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,7.99094783294503,7.99617104367389,6.93634287033059,6.93650345183761,7.45347399764656,6.84066785633991,6.84066785633991,6.84066785633991
"Fez1",8.54859615247211,8.55280332373138,6.97151869107706,6.97171518644489,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991
"Bsx",8.22429936983712,8.15222432143638,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991
"D630033O11Rik",6.84066785633991,6.84066785633991,7.173648116639,7.174146273694,6.84066785633991,6.84066785633991,8.30637798749093,8.3128350692906,7.19140037724543,7.18545046475229,8.19101774775356,8.17870731561594,6.84066785633991,6.84066785633991
"Jaml",8.27178722228275,7.88387388154109,7.14706928179252,7.16111815756653,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.93634287033059,6.93650345183761,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991
"Gm47964",6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,9.25644384403077,8.95235968210757,6.84066785633991,6.84066785633991,7.45347399764656,7.45605973827254,7.61614581982912,6.84066785633991
"Gm7286",6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,7.99921413761907,7.98245356025088,7.95673132085276,7.95791635638786
"Gm1715",6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,7.47464836901585,7.51771930540431,8.07433442991696,8.0756309432654
"Hykk",8.825071765192,8.82979519110624,8.61459202198217,8.62076086352179,8.7096213401942,8.70492333078983,9.5198492933904,9.51986439221325,9.2966762942659,9.29221922674029,9.53594687212214,9.50246198891792,9.31977874557036,9.32201543965113
"AY074887",6.84066785633991,6.84066785633991,6.9332092203156,6.9333482350237,6.84066785633991,6.84066785633991,8.04243623843282,8.0808831639678,6.84066785633991,6.84066785633991,6.84066785633991,7.17138354274921,7.35703501057743,7.35760433185056
"Senp8",8.54859615247211,8.55280332373138,7.10210138578409,7.13329744617074,7.46791475877494,7.46914361582703,6.84066785633991,6.84066785633991,7.18487526554656,7.19840058472327,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991
"Myo9a",6.84066785633991,6.84066785633991,7.4896602904616,7.49697795215315,7.4476466291825,7.48877598405073,8.28007852089206,8.28643719263128,7.54337568179843,7.56003533686786,7.91055717190896,7.90319067238546,8.00252482410564,8.00375368472882
"Zwilch",8.40311354870345,8.40702671295674,7.11791274025393,7.0259331647319,7.27874571598293,6.84066785633991,6.84066785633991,6.84066785633991,7.11922428174767,7.14322757481321,7.00559139599003,7.00629701712601,6.84066785633991,6.84066785633991
"Csnk1g1",6.84066785633991,6.84066785633991,7.41851076919527,7.40471526150377,7.45786891123334,7.45907868137897,9.12279010674211,9.12514000324346,7.33547218974503,7.34973885380539,7.65488562321412,7.64217967596302,7.68388219725006,7.68479589848253
"Gclc",9.37128653551956,9.37203208862527,9.66438769809486,9.66421926524333,9.30281565937767,9.28308242198438,11.0887996747129,11.1143073492975,10.17052238549,10.1668127571425,10.0717538823581,10.0796819500556,10.168221897687,10.1735368770699
"Gsta1",6.84066785633991,6.84066785633991,7.14706928179252,7.11832807756404,6.84066785633991,6.84066785633991,7.89838405558982,8.06451271887919,7.524302597529,7.56309276103768,7.58845496892045,6.84066785633991,7.5920713365351,7.61698969307016
"Minar1",6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,8.42934734926536,8.43625332465068,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991
"Trpc1",6.84066785633991,6.84066785633991,6.95399770805038,6.95416792179902,6.84066785633991,6.84066785633991,8.36953045841392,8.37622040493452,6.97594798764138,6.97617495932738,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991
"Tmem108",6.84066785633991,6.84066785633991,6.97151869107706,6.95416792179902,6.84066785633991,6.84066785633991,8.42934734926536,8.43625332465068,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,7.48603456444983,7.48674193083217
"Zmynd10",6.84066785633991,6.84066785633991,6.98695101407999,6.97171518644489,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.97594798764138,6.9580312274985,7.67058370333096,7.67404290036206,7.74605249974392,7.74702947671012
"Elp6",6.84066785633991,6.84066785633991,7.4960097933478,7.48095514768401,6.95418484694773,7.33417978882564,8.90482918186623,8.91329140168387,7.26173857989312,7.25703582510771,7.92211326637369,7.92653869305518,7.5920713365351,7.56791898389182
"Myl3",6.84066785633991,8.0419618324551,8.26067006575708,8.26006103167036,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991
"Gadl1",8.6700271665158,8.65781308946257,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991
"Ulk4",6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,8.46380168573416,8.47083006970226,6.97594798764138,6.97617495932738,7.68595949758717,7.67404290036206,6.84066785633991,6.84066785633991
"Xcr1",6.84066785633991,6.84066785633991,7.01372280857419,7.01398254724988,6.84066785633991,6.84066785633991,8.54046322991414,8.7256026560024,7.08434717076398,7.08475534144655,6.84066785633991,6.84066785633991,7.78495914398449,7.7859753026897
"Plekhg1",6.84066785633991,6.84066785633991,7.43626858501974,7.40471526150377,7.00116376535965,7.00148281953587,7.50552689198622,8.20318383889489,7.44152852662545,7.39209567759469,8.14634204850907,8.13309351164715,8.10166466307934,7.7859753026897
"Fbxo5",6.84066785633991,6.84066785633991,7.26827118199447,7.27868086322811,6.84066785633991,6.84066785633991,8.73592396014182,8.7256026560024,7.35328708577402,7.3452989313722,7.51488328535584,7.53698060223152,8.00252482410564,8.00375368472882
"Lrp11",6.84066785633991,6.84066785633991,7.01372280857419,7.01398254724988,6.84066785633991,6.84066785633991,8.00841653032776,7.99617104367389,6.97594798764138,6.97617495932738,6.84066785633991,6.84066785633991,7.97224290464648,7.97344284350283
"Txlnb",6.84066785633991,6.84066785633991,8.12323114778003,8.11022950005587,7.45786891123334,7.45907868137897,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991,6.84066785633991
